abn,cn,agency,category,period,value
56609386156,CN3717367,Department of Defence,Job evaluation services,23-Apr-2018 to 31-Dec-2018,"$11,768.14"
56609386156,CN3717367,Department of Defence,Software or hardware engineering,7-Dec-2017 to 15-Aug-2018,"$178,350.01"
56609386156,CN3717367,Department of Defence,Management advisory services,9-Jul-2018 to 30-Nov-2018,"$157,850.00"
56609386156,CN3717367,Department of Defence,Corporate objectives or policy development,1-Mar-2018 to 30-Jun-2018,"$150,759.99"
56609386156,CN3717367,Department of Defence,Risk management consultation services,17-May-2017 to 30-Jun-2018,"$450,127.64"
56609386156,CN3717367,Department of Defence,Military science and research,21-Dec-2017 to 29-Jun-2018,"$133,848.00"
56609386156,CN3717367,Australian Criminal Intelligence Commission,Software maintenance and support,27-Oct-2017 to 26-Oct-2020,"$135,431.50"
56609386156,CN3717367,Department of Defence,Project management,17-Nov-2017 to 30-Jun-2018,"$257,600.00"
56609386156,CN3717367,Department of Defence,Project management,8-Nov-2017 to 26-Oct-2018,"$327,800.00"
56609386156,CN3717367,Australian Criminal Intelligence Commission,Computer hardware maintenance or support,1-Jul-2017 to 30-Jun-2018,"$200,049.89"
56609386156,CN3717367,Department of Defence,Education and Training Services,4-Nov-2016 to 30-Jun-2018,"$479,988.97"
56609386156,CN3717367,Department of Defence,Job evaluation services,26-May-2017 to 31-Jan-2019,"$574,785.00"
56609386156,CN3717367,Department of Defence,Management information systems MIS,9-Aug-2017 to 31-Aug-2017,"$11,400.00"
56609386156,CN3717367,Department of Defence,Project administration or planning,18-Aug-2017 to 30-Jun-2018,"$130,680.00"
56609386156,CN3717367,Department of Defence,Project management,18-Jul-2017 to 12-Nov-2017,"$97,500.00"
56609386156,CN3717367,Department of Defence,Management information systems MIS,25-May-2017 to 12-Jun-2017,"$15,228.94"
56609386156,CN3717367,Office of the Commonwealth Ombudsman,Business administration services,10-Apr-2017 to 30-Jun-2017,"$108,240.00"
56609386156,CN3717367,Department of Defence,Project administration or planning,22-May-2017 to 31-Dec-2017,"$1,165,660.32"
56609386156,CN3717367,Department of Home Affairs,Software maintenance and support,31-Mar-2017 to 30-Jun-2018,"$169,601.59"
56609386156,CN3717367,Australian Communications and Media Authority,Software,20-Apr-2017 to 30-Jun-2017,"$194,173.01"
56609386156,CN3717367,Department of Defence,Project administration or planning,24-Oct-2016 to 30-Apr-2017,"$462,280.80"
56609386156,CN3717367,Department of Home Affairs,Software maintenance and support,5-Jun-2017 to 4-Jun-2018,"$119,528.53"
56609386156,CN3717367,Australian Communications and Media Authority,Hardware,29-Mar-2017 to 30-Jun-2017,"$58,784.64"
56609386156,CN3717367,Australian Communications and Media Authority,Hardware,10-Apr-2017 to 9-Apr-2020,"$133,757.32"
56609386156,CN3717367,Department of Defence,Management information systems MIS,16-Feb-2017 to 12-Jun-2017,"$62,700.00"
56609386156,CN3717367,Department of Defence,Feasibility studies or screening of project ideas,17-Feb-2017 to 30-Apr-2018,"$93,603.84"
56609386156,CN3717367,Department of Defence,Project management,6-Feb-2017 to 30-Jun-2017,"$119,250.00"
56609386156,CN3717367,Department of Defence,Project administration or planning,5-Jul-2016 to 31-Jan-2017,"$87,120.00"
35632881737,CN3717367,Department of Health,General building construction,23-Aug-2019 to 31-Dec-2019,"$68,035.00"
60082683663,CN3717367,Australian Taxation Office,Comprehensive health services,1-Jul-2020 to 30-Jun-2022,"$17,050.00"
60082683663,CN3717367,Services Australia,Comprehensive health services,1-Jul-2017 to 31-Oct-2021,"$220,912.00"
60082683663,CN3717367,Department of the Prime Minister and Cabinet,Occupational health or safety services,3-Apr-2020 to 3-Apr-2021,"$17,500.00"
60082683663,CN3717367,National Indigenous Australians Agency,Rehabilitation services,20-Feb-2020 to 20-Feb-2022,"$30,000.00"
60082683663,CN3717367,Department of Defence,Comprehensive health services,1-Jul-2019 to 29-Oct-2021,"$40,000.00"
60082683663,CN3717367,Safe Work Australia,Comprehensive health services,26-Nov-2018 to 30-Jun-2019,"$10,890.00"
60082683663,CN3717367,Australian Taxation Office,Rehabilitation services,1-Jul-2018 to 30-Jun-2019,"$27,500.00"
60082683663,CN3717367,Austrade,Rehabilitation services,8-Aug-2018 to 30-Jun-2019,"$10,000.00"
60082683663,CN3717367,Department of Defence,Comprehensive health services,3-Feb-2017 to 31-Oct-2019,"$80,000.00"
60082683663,CN3717367,Australian Taxation Office,Rehabilitation services,1-Dec-2016 to 31-Oct-2019,"$47,300.00"
60082683663,CN3717367,Services Australia,Comprehensive health services,1-Jan-2017 to 31-Mar-2017,"$15,000.00"
60082683663,CN3717367,Australian Taxation Office,Rehabilitation services,4-Jun-2015 to 31-Dec-2016,"$199,600.00"
65294796695,CN3717367,Department of Defence,Art,24-Mar-2017 to 29-Feb-2020,"$127,663.80"
65294796695,CN3717367,Department of Defence,Art,24-Mar-2020 to 24-Mar-2020,"$63,800.00"
65294796695,CN3717367,Department of Defence,Computer services,30-May-2019 to 30-Jun-2019,"$24,761.00"
65294796695,CN3717367,Department of Defence,Art,28-Feb-2015 to 29-Feb-2020,"$25,520.00"
65294796695,CN3717367,Department of Veterans' Affairs,Art,24-Apr-2017 to 31-Mar-2018,"$253,000.00"
65294796695,CN3717367,"Department of Industry, Science, Energy and Resources",General building construction,24-Jan-2017 to 31-May-2017,"$66,297.43"
65294796695,CN3717367,Department of Defence,Art,24-Apr-2017 to 31-Mar-2018,"$68,200.00"
65294796695,CN3717367,Department of Defence,Art,30-Mar-2017 to 31-Jan-2020,"$76,560.00"
65294796695,CN3717367,Department of Defence,Promotional merchandise,1-Jun-2016 to 23-Jun-2016,"$24,948.00"
65294796695,CN3717367,Department of Veterans' Affairs,Project management,24-Feb-2016 to 30-Jun-2016,"$40,000.00"
65294796695,CN3717367,Australian Taxation Office,Building construction and support and maintenance and repair services,2-Nov-2015 to 2-Nov-2016,"$22,871.20"
65294796695,CN3717367,Department of Defence,Art,28-Jan-2016 to 1-Mar-2016,"$25,520.00"
65294796695,CN3717367,Department of Defence,Business administration services,20-Jan-2016 to 29-Jul-2016,"$37,785.00"
65294796695,CN3717367,Department of Defence,Layout or graphics editing services,9-Dec-2015 to 23-Dec-2015,"$22,053.90"
65294796695,CN3717367,Department of Defence,Promotional or advertising printing,12-Mar-2015 to 23-Jun-2015,"$37,983.00"
65294796695,CN3717367,Department of the Prime Minister and Cabinet,Layout or graphics editing services,13-May-2015 to 30-May-2015,"$20,490.80"
65294796695,CN3717367,Department of Defence,Management advisory services,19-May-2015 to 30-Jun-2015,"$33,865.70"
65294796695,CN3717367,Department of Defence,Layout or graphics editing services,12-Dec-2014 to 24-Feb-2015,"$223,382.50"
65294796695,CN3717367,Department of Defence,Electronic reference material,16-Jul-2014 to 5-Aug-2014,"$82,534.54"
65294796695,CN3717367,Department of Defence,Electronic reference material,15-Apr-2014 to 31-Dec-2014,"$87,120.00"
83166494024,CN3717367,Department of Health,Sponsorship of event or celebrity,8-Mar-2019 to 8-Apr-2019,"$55,000.00"
39608262540,CN3717367,Department of the Prime Minister and Cabinet,Building construction and support and maintenance and repair services,19-Apr-2018 to 30-Jun-2018,"$1,600,000.00"
39608262540,CN3717367,Department of Finance,Commercial or industrial construction,1-Sep-2017 to 27-Oct-2017,"$339,916.50"
39608262540,CN3717367,Australian Transaction Reports and Analysis Centre,General building construction,10-Oct-2016 to 10-Mar-2017,"$71,589.00"
51166955602,CN3717367,Department of Health,Disease prevention and control,29-Mar-2020 to 30-Jun-2020,"$40,700,000.00"
51166955602,CN3717367,Department of Foreign Affairs and Trade,Promotional merchandise,2-Feb-2016 to 1-Feb-2018,"$49,500.00"
47608305559,CN3717367,Department of the Prime Minister and Cabinet,Education and Training Services,11-Sep-2020 to 30-Sep-2021,"$336,864.00"
80150022110,CN3717367,Department of Defence,Environmental management,14-Sep-2020 to 9-Sep-2022,"$1,839,305.40"
80150022110,CN3717367,CSIRO,General building and office cleaning and maintenance services,30-Sep-2016 to 31-Jul-2019,"$4,203,155.00"
80150022110,CN3717367,National Indigenous Australians Agency,Building construction and support and maintenance and repair services,28-Aug-2020 to 30-Oct-2020,"$69,451.80"
80150022110,CN3717367,CSIRO,Building construction and support and maintenance and repair services,21-Aug-2020 to 31-Mar-2021,"$548,528.35"
80150022110,CN3717367,CSIRO,General building construction,28-Apr-2020 to 30-Jun-2021,"$809,685.00"
80150022110,CN3717367,Department of Defence,Building construction and support and maintenance and repair services,17-Jul-2020 to 26-May-2021,"$1,261,177.50"
80150022110,CN3717367,National Indigenous Australians Agency,Building construction and support and maintenance and repair services,23-Jun-2020 to 30-Jun-2020,"$47,627.80"
80150022110,CN3717367,Department of the Prime Minister and Cabinet,Building construction and support and maintenance and repair services,27-Mar-2020 to 30-Jun-2020,"$244,744.50"
80150022110,CN3717367,Department of the Prime Minister and Cabinet,General building construction,26-May-2020 to 31-Aug-2020,"$124,919.30"
80150022110,CN3717367,Department of the Prime Minister and Cabinet,Interior finishing materials,19-Nov-2019 to 30-Jun-2020,"$163,570.00"
80150022110,CN3717367,Department of the Prime Minister and Cabinet,Building construction and support and maintenance and repair services,1-May-2020 to 26-Jun-2020,"$66,888.80"
80150022110,CN3717367,Great Barrier Reef Marine Park Authority,Property management services,1-Apr-2018 to 30-Jun-2021,"$221,891.00"
80150022110,CN3717367,Services Australia,Building construction and support and maintenance and repair services,2-Oct-2018 to 30-Jun-2020,"$270,489.89"
80150022110,CN3717367,Services Australia,Building construction and support and maintenance and repair services,3-May-2019 to 30-Jun-2020,"$967,972.50"
80150022110,CN3717367,Department of the Prime Minister and Cabinet,Building construction and support and maintenance and repair services,7-Aug-2019 to 31-Dec-2019,"$2,113,585.55"
80150022110,CN3717367,Department of the Prime Minister and Cabinet,Interior finishing materials,17-Oct-2019 to 30-Nov-2019,"$13,081.31"
80150022110,CN3717367,Department of the Prime Minister and Cabinet,Structural building products,25-Sep-2019 to 24-Dec-2019,"$22,813.34"
80150022110,CN3717367,Department of the Prime Minister and Cabinet,Office equipment rental or leasing services,24-Sep-2019 to 24-Dec-2019,"$40,230.08"
80150022110,CN3717367,Services Australia,Building construction and support and maintenance and repair services,21-Aug-2019 to 30-Jun-2020,"$557,003.70"
80150022110,CN3717367,Services Australia,Building construction and support and maintenance and repair services,21-Aug-2019 to 30-Jun-2020,"$902,754.60"
80150022110,CN3717367,Department of the Prime Minister and Cabinet,Building construction and support and maintenance and repair services,9-Jul-2019 to 29-Aug-2019,"$437,301.40"
80150022110,CN3717367,Department of Defence,Building construction and support and maintenance and repair services,16-Apr-2018 to 26-May-2020,"$5,847,445.71"
80150022110,CN3717367,Department of Defence,Building construction and support and maintenance and repair services,22-Oct-2018 to 28-May-2019,"$3,088,587.70"
80150022110,CN3717367,Department of the Prime Minister and Cabinet,Building construction and support and maintenance and repair services,5-Aug-2019 to 30-Sep-2019,"$59,173.84"
80150022110,CN3717367,Department of the Prime Minister and Cabinet,Building construction and support and maintenance and repair services,28-Jun-2019 to 31-Aug-2019,"$25,431.75"
80150022110,CN3717367,Department of the Prime Minister and Cabinet,Building construction and support and maintenance and repair services,28-Jun-2019 to 31-Aug-2019,"$19,288.61"
80150022110,CN3717367,Services Australia,Building construction and support and maintenance and repair services,25-Jan-2019 to 30-Jun-2020,"$1,685,570.70"
80150022110,CN3717367,Department of Defence,Environmental management,14-Jul-2019 to 30-Jun-2020,"$221,700.28"
80150022110,CN3717367,Department of the Prime Minister and Cabinet,Construction and maintenance support equipment,14-Sep-2018 to 30-Jun-2019,"$8,729,539.64"
80150022110,CN3717367,Department of the Prime Minister and Cabinet,Office furniture,14-Jun-2019 to 31-Aug-2019,"$31,121.20"
80150022110,CN3717367,Services Australia,Building construction and support and maintenance and repair services,2-Oct-2018 to 30-Jun-2019,"$741,356.68"
80150022110,CN3717367,CSIRO,General building and office cleaning and maintenance services,29-Feb-2016 to 28-Feb-2021,"$1,529,228.76"
80150022110,CN3717367,Department of the Prime Minister and Cabinet,Electrical equipment and components and supplies,19-Mar-2019 to 30-Jun-2019,"$12,341.76"
80150022110,CN3717367,Department of the Prime Minister and Cabinet,Structural building products,8-Apr-2019 to 30-Jun-2019,"$23,012.05"
80150022110,CN3717367,Department of the Prime Minister and Cabinet,Interior finishing materials,8-Apr-2019 to 30-Jun-2019,"$12,341.76"
80150022110,CN3717367,Department of the Prime Minister and Cabinet,Construction and maintenance support equipment,16-Apr-2019 to 30-Jun-2019,"$15,353.69"
80150022110,CN3717367,Services Australia,Building construction and support and maintenance and repair services,2-Oct-2018 to 30-Jun-2019,"$1,110,319.10"
80150022110,CN3717367,Services Australia,Building construction and support and maintenance and repair services,2-Oct-2018 to 30-Jun-2019,"$899,005.80"
80150022110,CN3717367,Services Australia,Building construction and support and maintenance and repair services,2-Oct-2018 to 30-Jun-2019,"$853,521.90"
80150022110,CN3717367,Services Australia,Building construction and support and maintenance and repair services,7-Dec-2018 to 30-Jun-2019,"$109,618.30"
80150022110,CN3717367,Services Australia,Building construction and support and maintenance and repair services,6-Jul-2018 to 31-Dec-2018,"$370,247.24"
80150022110,CN3717367,Services Australia,Building construction and support and maintenance and repair services,2-Oct-2018 to 30-Jun-2019,"$88,000.00"
80150022110,CN3717367,Department of Defence,Environmental management,15-Feb-2017 to 30-Jun-2018,"$323,151.42"
80150022110,CN3717367,Services Australia,Building construction and support and maintenance and repair services,6-Jul-2018 to 31-Dec-2018,"$344,824.70"
80150022110,CN3717367,CSIRO,General building construction,5-Sep-2017 to 30-Jul-2019,"$6,896,560.00"
80150022110,CN3717367,Services Australia,Building construction and support and maintenance and repair services,27-Jun-2018 to 30-Jun-2018,"$679,052.00"
80150022110,CN3717367,Services Australia,Building construction and support and maintenance and repair services,27-Jun-2018 to 30-Jun-2018,"$693,587.40"
80150022110,CN3717367,Department of the Prime Minister and Cabinet,General building construction,15-Jun-2017 to 30-Jun-2018,"$12,078,000.00"
80150022110,CN3717367,Department of Defence,Building construction and support and maintenance and repair services,16-Apr-2018 to 31-May-2019,"$4,743,634.50"
80150022110,CN3717367,Australian Securities and Investments Commission,Building construction and support and maintenance and repair services,28-Sep-2017 to 8-Apr-2018,"$339,960.50"
80150022110,CN3717367,Murray-Darling Basin Authority,General building and office cleaning and maintenance services,31-Mar-2017 to 30-Mar-2020,"$475,289.00"
80150022110,CN3717367,Services Australia,Building construction and support and maintenance and repair services,19-Dec-2017 to 31-Mar-2018,"$88,000.00"
80150022110,CN3717367,Services Australia,Building construction and support and maintenance and repair services,19-Dec-2017 to 31-Mar-2018,"$88,000.00"
80150022110,CN3717367,Services Australia,Building construction and support and maintenance and repair services,19-Dec-2017 to 31-Mar-2018,"$88,000.00"
80150022110,CN3717367,Services Australia,Building construction and support and maintenance and repair services,19-Dec-2017 to 31-Mar-2018,"$88,000.00"
80150022110,CN3717367,Services Australia,Building construction and support and maintenance and repair services,19-Dec-2017 to 31-Mar-2018,"$88,000.00"
80150022110,CN3717367,CSIRO,Environmental management,1-Sep-2016 to 1-Oct-2018,"$1,461,064.15"
80150022110,CN3717367,Australian Competition and Consumer Commission,General building construction,13-Oct-2017 to 31-Dec-2017,"$157,945.92"
80150022110,CN3717367,Department of Defence,Building construction and support and maintenance and repair services,3-Mar-2017 to 4-Jun-2018,"$522,602.87"
80150022110,CN3717367,Department of the Prime Minister and Cabinet,Project management,2-Nov-2015 to 27-Feb-2017,"$5,538,330.60"
80150022110,CN3717367,Department of Defence,Building construction and support and maintenance and repair services,20-Apr-2016 to 30-Jun-2018,"$1,820,616.74"
80150022110,CN3717367,Department of Defence,Building construction and support and maintenance and repair services,31-May-2016 to 30-Jun-2018,"$3,289,536.84"
80150022110,CN3717367,Department of Defence,Building construction and support and maintenance and repair services,27-Apr-2015 to 16-Sep-2017,"$3,569,185.62"
80150022110,CN3717367,Services Australia,Building construction and support and maintenance and repair services,26-Oct-2016 to 30-Jun-2017,"$1,106,162.40"
80150022110,CN3717367,Department of Defence,Building construction and support and maintenance and repair services,27-Jan-2015 to 28-Aug-2017,"$2,405,656.00"
80150022110,CN3717367,Services Australia,Building construction and support and maintenance and repair services,10-Feb-2017 to 30-Jun-2017,"$1,001,018.70"
80150022110,CN3717367,Services Australia,Building construction and support and maintenance and repair services,26-Oct-2016 to 30-Jun-2017,"$919,526.30"
80150022110,CN3717367,Department of Defence,Building construction and support and maintenance and repair services,17-Feb-2016 to 30-Jun-2017,"$5,535,466.64"
80150022110,CN3717367,Australian Securities and Investments Commission,General building construction,7-Feb-2017 to 31-May-2017,"$92,345.00"
80150022110,CN3717367,Services Australia,Building construction and support and maintenance and repair services,22-Oct-2015 to 30-Jun-2017,"$711,116.00"
80150022110,CN3717367,CSIRO,General building and office cleaning and maintenance services,29-Feb-2016 to 28-Feb-2021,"$2,919,715.80"
80150022110,CN3717367,Services Australia,Building construction and support and maintenance and repair services,22-Oct-2015 to 30-Jun-2017,"$583,542.85"
80150022110,CN3717367,Services Australia,Building construction and support and maintenance and repair services,22-Oct-2015 to 30-Jun-2016,"$849,143.90"
80150022110,CN3717367,Department of the Prime Minister and Cabinet,Office furniture,30-Jun-2016 to 31-Aug-2016,"$18,373.30"
80150022110,CN3717367,Department of the Prime Minister and Cabinet,Office furniture,30-Jun-2016 to 31-Aug-2016,"$56,993.20"
80150022110,CN3717367,Department of Home Affairs,Refurbishing services,4-Feb-2016 to 30-Jun-2016,"$543,942.00"
80150022110,CN3717367,Murray-Darling Basin Authority,Cleaning and janitorial services,29-Jan-2016 to 31-Mar-2017,"$352,135.00"
80150022110,CN3717367,Services Australia,Building construction and support and maintenance and repair services,17-Dec-2015 to 30-Jun-2016,"$87,800.00"
80150022110,CN3717367,Services Australia,Building construction and support and maintenance and repair services,11-Dec-2014 to 30-Jun-2015,"$116,576.90"
80150022110,CN3717367,Services Australia,Building construction and support and maintenance and repair services,28-Oct-2014 to 30-Jun-2015,"$198,077.00"
80150022110,CN3717367,Department of Defence,Building construction and support and maintenance and repair services,14-Jul-2014 to 15-Aug-2015,"$723,022.30"
80150022110,CN3717367,Services Australia,Building construction and support and maintenance and repair services,1-May-2014 to 30-Jun-2014,"$153,078.20"
80150022110,CN3717367,Services Australia,Building construction and support and maintenance and repair services,7-Apr-2014 to 30-Jun-2014,"$97,567.80"
80150022110,CN3717367,Services Australia,Building construction and support and maintenance and repair services,23-Sep-2013 to 30-Jun-2014,"$187,528.00"
80150022110,CN3717367,Services Australia,Interior finishing,3-Jul-2013 to 3-Jul-2013,"$47,126.43"
76003840220,CN3717367,Department of Defence,Furniture,6-Nov-2020 to 31-Dec-2020,"$26,856.50"
76003840220,CN3717367,Department of Defence,Furniture,27-Oct-2020 to 30-Jun-2021,"$45,016.40"
76003840220,CN3717367,Department of Defence,Furniture,8-Oct-2020 to 12-Nov-2020,"$13,018.50"
76003840220,CN3717367,Department of Defence,Furniture,1-Jul-2020 to 30-Jun-2021,"$3,000,000.00"
76003840220,CN3717367,Department of Defence,Furniture,20-Oct-2020 to 30-Jun-2021,"$42,284.00"
76003840220,CN3717367,Department of Defence,Furniture,29-May-2020 to 30-Jun-2021,"$47,611.30"
76003840220,CN3717367,Department of Defence,Furniture,14-Sep-2020 to 11-Nov-2020,"$14,846.70"
76003840220,CN3717367,Department of Defence,Furniture,21-May-2020 to 28-May-2021,"$16,419.70"
76003840220,CN3717367,Department of Defence,Furniture,4-Sep-2020 to 31-May-2021,"$40,641.70"
76003840220,CN3717367,Department of Defence,Furniture,8-Jun-2020 to 8-Aug-2020,"$11,495.00"
76003840220,CN3717367,Department of Defence,Furniture,25-May-2020 to 24-Jun-2020,"$13,470.60"
76003840220,CN3717367,Department of Defence,Furniture,29-May-2020 to 21-Jun-2021,"$12,107.70"
76003840220,CN3717367,Department of Defence,Furniture,12-Aug-2020 to 30-Jun-2021,"$27,636.40"
76003840220,CN3717367,Department of Defence,Furniture,12-May-2020 to 31-May-2020,"$23,020.80"
76003840220,CN3717367,Department of Defence,Furniture,1-May-2020 to 28-May-2020,"$12,890.90"
76003840220,CN3717367,Department of Defence,Furniture,2-Apr-2020 to 28-May-2020,"$14,282.40"
76003840220,CN3717367,Department of Defence,Office furniture,11-Jun-2020 to 30-Jun-2020,"$11,614.90"
76003840220,CN3717367,Department of Defence,Furniture,26-Jun-2020 to 28-May-2021,"$14,487.00"
76003840220,CN3717367,Department of Defence,Furniture,19-Jun-2020 to 28-May-2021,"$13,154.90"
76003840220,CN3717367,Department of Defence,Furniture,11-Jun-2020 to 31-Jul-2020,"$26,286.70"
76003840220,CN3717367,Department of Defence,Office and desk accessories,29-May-2020 to 30-Jun-2020,"$28,145.70"
76003840220,CN3717367,Department of Defence,Furniture,28-May-2020 to 4-Jun-2020,"$17,421.80"
76003840220,CN3717367,Department of Defence,Furniture,28-May-2020 to 30-Jun-2020,"$12,613.70"
76003840220,CN3717367,Department of Defence,Furniture,30-May-2020 to 22-Jun-2020,"$22,169.40"
76003840220,CN3717367,Department of Defence,Furniture,2-Jun-2020 to 28-May-2021,"$22,874.50"
76003840220,CN3717367,Department of Defence,Office furniture,29-May-2020 to 30-Jun-2020,"$71,744.20"
76003840220,CN3717367,Department of Defence,Furniture,14-May-2020 to 26-Jun-2020,"$116,541.70"
76003840220,CN3717367,Department of Defence,Furniture,18-May-2020 to 5-Jun-2020,"$46,227.50"
76003840220,CN3717367,Department of Defence,Furniture,8-May-2020 to 28-May-2020,"$94,686.90"
76003840220,CN3717367,Department of Defence,Furniture,7-May-2020 to 6-Jun-2020,"$46,827.00"
76003840220,CN3717367,Department of Defence,Furniture,1-Apr-2020 to 27-Apr-2020,"$11,160.60"
76003840220,CN3717367,Department of Defence,Furniture,12-May-2020 to 30-Jun-2020,"$17,899.20"
76003840220,CN3717367,Department of Defence,Furniture,28-Apr-2020 to 28-May-2020,"$31,201.50"
76003840220,CN3717367,Department of Defence,Furniture,30-Apr-2020 to 28-May-2020,"$36,667.40"
76003840220,CN3717367,Department of Defence,Furniture,30-Apr-2020 to 30-Jun-2020,"$35,372.70"
76003840220,CN3717367,Department of Defence,Furniture,30-Apr-2020 to 30-Jun-2020,"$46,208.80"
76003840220,CN3717367,Department of Defence,Furniture,23-Apr-2020 to 28-May-2020,"$118,715.30"
76003840220,CN3717367,Department of Defence,Furniture,28-Apr-2020 to 28-Apr-2020,"$79,248.40"
76003840220,CN3717367,Department of Defence,Furniture,27-Apr-2020 to 30-May-2020,"$104,922.40"
76003840220,CN3717367,Department of Defence,Furniture,20-Apr-2020 to 28-May-2020,"$29,944.20"
76003840220,CN3717367,Department of Defence,Furniture,8-Apr-2020 to 30-Apr-2020,"$31,650.30"
76003840220,CN3717367,Department of Defence,Furniture,1-Apr-2020 to 28-May-2020,"$18,216.00"
76003840220,CN3717367,Department of Defence,Furniture,9-Apr-2020 to 30-Apr-2020,"$14,669.60"
76003840220,CN3717367,Department of Defence,Furniture,23-Mar-2020 to 30-Jun-2020,"$11,105.60"
76003840220,CN3717367,Department of Defence,Furniture,11-Mar-2020 to 28-May-2020,"$99,716.10"
76003840220,CN3717367,Department of Defence,Furniture,30-Mar-2020 to 30-Apr-2020,"$47,817.00"
76003840220,CN3717367,Department of Defence,Furniture,26-Feb-2020 to 28-May-2020,"$12,631.30"
76003840220,CN3717367,Department of Defence,Furniture,13-Jan-2020 to 28-May-2020,"$47,421.00"
76003840220,CN3717367,Department of Defence,Furniture,2-Sep-2019 to 30-Jun-2020,"$51,837.50"
76003840220,CN3717367,Department of Defence,Furniture,11-Dec-2019 to 28-May-2020,"$14,272.50"
76003840220,CN3717367,Department of Defence,Furniture,5-Dec-2019 to 28-May-2020,"$26,547.40"
76003840220,CN3717367,Department of Defence,Furniture,22-Nov-2019 to 28-May-2020,"$12,782.00"
76003840220,CN3717367,Department of Defence,Furniture,18-Nov-2019 to 28-Nov-2019,"$12,859.00"
76003840220,CN3717367,Department of Defence,Furniture,23-Oct-2019 to 30-Nov-2019,"$12,540.00"
76003840220,CN3717367,Department of Defence,Furniture,5-Nov-2019 to 28-Apr-2021,"$10,786.60"
76003840220,CN3717367,Department of Defence,Furniture,16-Oct-2019 to 30-May-2020,"$21,544.60"
76003840220,CN3717367,Department of Defence,Furniture,17-Oct-2019 to 28-May-2021,"$48,361.50"
76003840220,CN3717367,Department of Defence,Furniture,18-Sep-2019 to 14-Nov-2019,"$25,850.00"
76003840220,CN3717367,Department of Defence,Furniture,16-Sep-2019 to 13-Dec-2019,"$29,806.70"
76003840220,CN3717367,Department of Defence,Furniture,1-Jul-2019 to 31-May-2020,"$10,890.00"
76003840220,CN3717367,Department of Defence,Furniture,20-Aug-2019 to 28-May-2020,"$25,093.20"
76003840220,CN3717367,Department of Defence,Furniture,27-Aug-2019 to 28-May-2020,"$18,980.50"
76003840220,CN3717367,Department of Defence,Office furniture,28-Aug-2019 to 1-Oct-2019,"$10,824.00"
76003840220,CN3717367,Department of Defence,Office furniture,28-Aug-2019 to 30-Sep-2019,"$11,220.00"
76003840220,CN3717367,Department of Defence,Furniture,23-Jul-2019 to 31-May-2020,"$15,335.10"
76003840220,CN3717367,Department of Defence,Furniture,5-Aug-2019 to 28-May-2020,"$10,780.00"
76003840220,CN3717367,Department of Defence,Furniture,23-Jul-2019 to 28-May-2020,"$12,381.60"
76003840220,CN3717367,Department of Defence,Furniture,23-Jul-2019 to 28-May-2020,"$18,352.40"
76003840220,CN3717367,Department of Defence,Furniture,11-Jul-2019 to 28-May-2020,"$10,708.50"
76003840220,CN3717367,Department of Defence,Furniture,9-Jul-2019 to 30-Aug-2019,"$16,073.20"
76003840220,CN3717367,Department of Defence,Furniture,2-Jul-2019 to 2-Aug-2019,"$10,402.70"
76003840220,CN3717367,Department of Defence,Furniture,17-Jun-2019 to 28-May-2020,"$14,300.00"
76003840220,CN3717367,Department of Defence,Furniture,18-Apr-2019 to 30-Jun-2019,"$37,911.50"
76003840220,CN3717367,Department of Defence,Furniture,15-May-2019 to 31-Jul-2019,"$42,669.00"
76003840220,CN3717367,Department of Defence,Furniture,1-May-2019 to 31-May-2019,"$18,924.40"
76003840220,CN3717367,Department of Defence,Furniture,10-May-2019 to 28-May-2019,"$13,000.00"
76003840220,CN3717367,Department of Defence,Furniture,28-Nov-2018 to 31-May-2019,"$59,709.10"
76003840220,CN3717367,Department of Defence,Furniture,5-Apr-2019 to 30-Jun-2019,"$41,250.00"
76003840220,CN3717367,Department of Defence,Furniture,8-Apr-2019 to 28-May-2019,"$12,925.00"
76003840220,CN3717367,Department of Defence,Furniture,30-Jan-2019 to 5-Apr-2019,"$16,735.40"
76003840220,CN3717367,Department of Defence,Furniture,21-Mar-2019 to 31-May-2019,"$54,236.60"
76003840220,CN3717367,Department of Defence,Furniture,16-Jan-2019 to 31-May-2019,"$20,603.00"
76003840220,CN3717367,Department of Defence,Furniture,17-Dec-2018 to 31-May-2019,"$10,790.00"
76003840220,CN3717367,Department of Defence,Office and desk accessories,8-Mar-2019 to 6-Sep-2019,"$14,091.00"
76003840220,CN3717367,Department of Defence,Furniture,12-Dec-2018 to 31-May-2019,"$18,997.00"
76003840220,CN3717367,Department of Defence,Furniture,18-Oct-2018 to 31-May-2019,"$10,371.90"
76003840220,CN3717367,Department of Defence,Furniture,5-Feb-2019 to 30-Mar-2019,"$23,078.00"
76003840220,CN3717367,Department of Defence,Furniture,16-Aug-2018 to 31-May-2019,"$11,026.40"
76003840220,CN3717367,Department of Defence,Furniture,27-Nov-2018 to 31-May-2019,"$10,210.20"
76003840220,CN3717367,Department of Defence,Furniture,13-Nov-2018 to 31-May-2019,"$36,542.00"
76003840220,CN3717367,Department of Defence,Furniture,5-Nov-2018 to 30-Nov-2018,"$18,097.20"
76003840220,CN3717367,Department of Defence,Furniture,9-Oct-2018 to 21-Dec-2018,"$25,052.50"
76003840220,CN3717367,Department of Defence,Furniture,25-Jul-2018 to 5-Oct-2018,"$19,168.60"
