abn,cn,agency,category,period,value
53153006109,CN3467362,Department of the Prime Minister and Cabinet,Business intelligence consulting services,26-Oct-2017 to 26-Jan-2018,"$30,000.00"
53153006109,CN3285933,Department of the Prime Minister and Cabinet,Community and social services,13-Feb-2014 to 14-Nov-2014,"$105,000.00"
53153006109,CN3278826,Department of the Prime Minister and Cabinet,Community and social services,17-Jun-2015 to 30-Jun-2016,"$118,201.00"
53153006109,CN3204782,"Department of Industry, Science, Energy and Resources",Management advisory services,22-Jun-2015 to 30-Jul-2015,"$11,000.00"
39106904545,CN637211,Services Australia,Business administration services,1-Jul-2012 to 30-Jun-2013,"$21,980.97"
39106904545,CN411850,Services Australia,Business administration services,1-Jul-2011 to 30-Jun-2012,"$21,442.44"
82141978181,CN3342976-A2,Australian Taxation Office,Computer programmers,30-May-2016 to 30-Jun-2017,"$265,848.00"
82141978181,CN3343007-A1,Australian Taxation Office,Computer programmers,23-May-2016 to 30-Jun-2017,"$367,998.40"
82141978181,CN3352127-A1,Australian Taxation Office,Temporary personnel services,28-Apr-2016 to 23-Dec-2016,"$69,485.85"
82141978181,CN3365996,Department of Parliamentary Services,Temporary personnel services,26-Apr-2016 to 26-Oct-2016,"$56,342.00"
82141978181,CN3358958,Department of Parliamentary Services,Temporary personnel services,30-May-2016 to 30-Nov-2016,"$140,712.00"
82141978181,CN3343009,Australian Taxation Office,Computer programmers,30-May-2016 to 29-Nov-2016,"$110,232.32"
82141978181,CN3337093,Australian Taxation Office,Computer programmers,9-May-2016 to 7-Aug-2016,"$81,750.24"
35607821072,CN3726832-A1,Department of Social Services,Temporary personnel services,2-Dec-2020 to 9-Feb-2021,"$143,107.50"
35607821072,CN3680620-A1,Department of Social Services,Temporary personnel services,18-May-2020 to 26-Feb-2021,"$177,000.00"
35607821072,CN3729341,Department of Social Services,Temporary personnel services,30-Nov-2020 to 30-May-2021,"$87,564.75"
35607821072,CN3729526,Department of Health,Temporary personnel services,17-Nov-2020 to 30-Jun-2021,"$67,365.00"
35607821072,CN3729434,"Department of Education, Skills and Employment",Temporary personnel services,9-Nov-2020 to 29-Jan-2021,"$33,000.00"
35607821072,CN3728827,"Department of Agriculture, Water and the Environment",Temporary personnel services,28-Sep-2020 to 30-Jun-2021,"$233,000.00"
35607821072,CN3728826,"Department of Agriculture, Water and the Environment",Temporary personnel services,21-Sep-2020 to 30-Jun-2021,"$141,000.00"
35607821072,CN3728681,Department of Health,Personnel recruitment,16-Nov-2020 to 12-Nov-2021,"$148,805.58"
35607821072,CN3715176-A1,"Department of Education, Skills and Employment",Temporary personnel services,18-Aug-2020 to 29-Oct-2021,"$194,000.00"
35607821072,CN3713245-A1,"Department of Education, Skills and Employment",Temporary personnel services,17-Aug-2020 to 29-Oct-2021,"$181,000.00"
35607821072,CN3728566,"Department of Industry, Science, Energy and Resources",Temporary personnel services,6-Nov-2020 to 30-Jun-2021,"$113,120.00"
35607821072,CN3726731,NDIS Quality and Safeguards Commission,Temporary personnel services,16-Nov-2020 to 14-May-2021,"$100,746.75"
35607821072,CN3727811,"Department of Agriculture, Water and the Environment",Temporary personnel services,25-Sep-2020 to 28-Mar-2021,"$75,000.00"
35607821072,CN3727773,"Department of Education, Skills and Employment",Temporary personnel services,23-Oct-2020 to 30-Jun-2021,"$284,000.00"
35607821072,CN3680382-A1,"Department of Agriculture, Water and the Environment",Temporary personnel services,4-May-2020 to 30-Jun-2021,"$320,000.00"
35607821072,CN3727049,Department of Health,Temporary personnel services,26-Oct-2020 to 29-Oct-2021,"$164,324.16"
35607821072,CN3727047,Department of Health,Temporary personnel services,2-Nov-2020 to 30-Jun-2021,"$71,583.60"
35607821072,CN3726941,"Department of Education, Skills and Employment",Temporary personnel services,28-Oct-2020 to 30-Jun-2021,"$223,000.00"
35607821072,CN3726378,Department of Health,Temporary personnel services,2-Nov-2020 to 2-Nov-2021,"$168,300.00"
35607821072,CN3726377,Department of Health,Temporary personnel services,27-Oct-2020 to 30-Jun-2021,"$81,007.99"
35607821072,CN3725652,Department of Health,Temporary personnel services,26-Oct-2020 to 22-Oct-2021,"$162,021.50"
35607821072,CN3725482,"Department of Education, Skills and Employment",Temporary personnel services,22-Oct-2020 to 5-May-2021,"$92,000.00"
35607821072,CN3725473,"Department of Education, Skills and Employment",Computer services,9-Oct-2020 to 30-Jun-2021,"$127,000.00"
35607821072,CN3725467,"Department of Education, Skills and Employment",Temporary personnel services,12-Oct-2020 to 30-Jun-2021,"$58,000.00"
35607821072,CN3725463,"Department of Education, Skills and Employment",Temporary personnel services,13-Oct-2020 to 30-Apr-2021,"$110,000.00"
35607821072,CN3724713,"Department of Education, Skills and Employment",Temporary personnel services,2-Oct-2020 to 7-Jan-2021,"$40,000.00"
35607821072,CN3724712,"Department of Education, Skills and Employment",Temporary personnel services,7-Oct-2020 to 12-Jan-2021,"$40,000.00"
35607821072,CN3724412,Department of Veterans' Affairs,Temporary personnel services,20-Oct-2020 to 19-Oct-2021,"$154,772.00"
35607821072,CN3724361,"Department of Agriculture, Water and the Environment",Temporary personnel services,21-Sep-2020 to 24-Dec-2020,"$47,124.00"
35607821072,CN3724360,"Department of Agriculture, Water and the Environment",Temporary personnel services,26-Oct-2020 to 24-Dec-2020,"$30,000.00"
35607821072,CN3724359,"Department of Agriculture, Water and the Environment",Temporary personnel services,19-Oct-2020 to 31-Mar-2021,"$42,200.00"
35607821072,CN3724081,"Department of Industry, Science, Energy and Resources",Temporary personnel services,12-Oct-2020 to 30-Jun-2021,"$143,123.20"
35607821072,CN3723626,"Department of Education, Skills and Employment",Temporary personnel services,13-Oct-2020 to 16-Apr-2021,"$69,000.00"
35607821072,CN3722716,NDIS Quality and Safeguards Commission,Temporary personnel services,28-Oct-2020 to 28-Oct-2021,"$136,578.00"
35607821072,CN3723203,Department of Health,Temporary personnel services,27-Oct-2020 to 29-Jan-2021,"$53,000.00"
35607821072,CN3722865,"Department of Agriculture, Water and the Environment",Temporary personnel services,12-Oct-2020 to 31-Mar-2021,"$86,600.00"
35607821072,CN3722864,"Department of Agriculture, Water and the Environment",Temporary personnel services,6-Oct-2020 to 31-Mar-2021,"$90,061.00"
35607821072,CN3722832,"Department of Infrastructure, Transport, Regional Development and Communications",Personnel recruitment,9-Oct-2020 to 9-Apr-2021,"$75,000.00"
35607821072,CN3722806,Department of Veterans' Affairs,Comprehensive health services,15-Sep-2020 to 31-Mar-2021,"$122,041.92"
35607821072,CN3722531,NDIS Quality and Safeguards Commission,Temporary personnel services,19-Oct-2020 to 19-Jan-2021,"$39,141.38"
35607821072,CN3718476,Department of Social Services,Temporary personnel services,19-Oct-2020 to 28-May-2021,"$108,101.67"
35607821072,CN3698769-A1,Department of Parliamentary Services,Personnel recruitment,29-Jun-2020 to 30-Dec-2020,"$70,000.00"
35607821072,CN3722680,"Department of Education, Skills and Employment",Temporary personnel services,23-Sep-2020 to 31-Dec-2020,"$52,000.00"
35607821072,CN3693623-A2,"Department of Education, Skills and Employment",Temporary personnel services,11-Jun-2020 to 31-Dec-2020,"$85,000.00"
35607821072,CN3696285-A1,"Department of Education, Skills and Employment",Temporary personnel services,25-Jun-2020 to 31-Oct-2020,"$89,000.00"
35607821072,CN3721337,"Department of Education, Skills and Employment",Temporary personnel services,17-Sep-2020 to 31-Mar-2021,"$144,000.00"
35607821072,CN3720817,Department of Health,Temporary personnel services,1-Oct-2020 to 30-Sep-2022,"$337,981.22"
35607821072,CN3720816,Department of Health,Temporary personnel services,1-Oct-2020 to 1-Oct-2021,"$192,180.78"
35607821072,CN3720103,Department of Health,Temporary personnel services,1-Oct-2020 to 24-Dec-2020,"$33,633.60"
35607821072,CN3720060,"Department of Agriculture, Water and the Environment",Temporary personnel services,21-Sep-2020 to 24-Dec-2020,"$48,500.00"
35607821072,CN3720059,"Department of Agriculture, Water and the Environment",Temporary personnel services,28-Sep-2020 to 24-Dec-2020,"$45,000.00"
35607821072,CN3719984,Australian Transaction Reports and Analysis Centre,Temporary personnel services,28-Sep-2020 to 27-Sep-2021,"$132,371.08"
35607821072,CN3719941,Department of Veterans' Affairs,Comprehensive health services,31-Aug-2020 to 31-Aug-2021,"$262,818.00"
35607821072,CN3693619-A1,"Department of Education, Skills and Employment",Temporary personnel services,22-Jun-2020 to 31-Mar-2021,"$120,000.00"
35607821072,CN3719799,National Indigenous Australians Agency,Temporary personnel services,31-Aug-2020 to 30-Jun-2021,"$84,398.25"
35607821072,CN3717824,NDIS Quality and Safeguards Commission,Temporary personnel services,28-Sep-2020 to 28-Sep-2021,"$99,586.50"
35607821072,CN3666946-A1,"Department of Agriculture, Water and the Environment",Temporary personnel services,23-Mar-2020 to 30-Jun-2021,"$214,725.67"
35607821072,CN3718667,Department of Health,Temporary personnel services,21-Sep-2020 to 16-Nov-2020,"$17,964.00"
35607821072,CN3717018,NDIS Quality and Safeguards Commission,Temporary personnel services,28-Sep-2020 to 28-Dec-2020,"$35,568.00"
35607821072,CN3718560,Department of Veterans' Affairs,Temporary personnel services,14-Sep-2020 to 31-Oct-2020,"$20,671.04"
35607821072,CN3717885,Department of Health,Temporary personnel services,28-Sep-2020 to 30-Jun-2021,"$84,795.70"
35607821072,CN3716526,NDIS Quality and Safeguards Commission,Temporary personnel services,21-Sep-2020 to 18-Dec-2020,"$35,582.63"
35607821072,CN3716928,"Department of Agriculture, Water and the Environment",Temporary personnel services,7-Sep-2020 to 30-Jun-2021,"$152,000.00"
35607821072,CN3716864,"Department of Education, Skills and Employment",Temporary personnel services,21-Aug-2020 to 31-Aug-2021,"$132,000.00"
35607821072,CN3716863,"Department of Education, Skills and Employment",Temporary personnel services,4-Sep-2020 to 12-Mar-2021,"$75,000.00"
35607821072,CN3716251,Department of Health,Temporary personnel services,1-Oct-2020 to 29-Jan-2021,"$39,138.00"
35607821072,CN3716154,National Indigenous Australians Agency,Temporary personnel services,31-Aug-2020 to 20-Nov-2020,"$24,796.80"
35607821072,CN3625830-A1,Department of Health,Temporary personnel services,9-Sep-2019 to 8-Sep-2021,"$232,079.51"
35607821072,CN3715494,Department of Health,Personnel recruitment,14-Sep-2020 to 24-Dec-2020,"$50,083.61"
35607821072,CN3715420,Australian Prudential Regulation Authority,Temporary personnel services,22-Jul-2020 to 22-Jan-2021,"$89,940.68"
35607821072,CN3680717-A1,Department of Social Services,Temporary personnel services,15-Jun-2020 to 18-Dec-2020,"$97,000.00"
35607821072,CN3680621-A1,Department of Social Services,Temporary personnel services,17-Jun-2020 to 18-Dec-2020,"$97,000.00"
35607821072,CN3713961,"Department of Education, Skills and Employment",Temporary personnel services,28-Aug-2020 to 23-Oct-2020,"$64,000.00"
35607821072,CN3712517,Department of Health,Temporary personnel services,24-Aug-2020 to 9-Aug-2021,"$158,062.41"
35607821072,CN3665225-A1,"Department of Agriculture, Water and the Environment",Personnel recruitment,10-Mar-2020 to 10-Mar-2021,"$160,000.00"
35607821072,CN3711668,Department of Health,Personnel recruitment,18-Aug-2020 to 12-Feb-2021,"$84,700.00"
35607821072,CN3710856,NDIS Quality and Safeguards Commission,Temporary personnel services,24-Aug-2020 to 24-Feb-2021,"$64,759.50"
35607821072,CN3710838,Department of Health,Employment services,24-Aug-2020 to 24-Dec-2020,"$79,711.01"
35607821072,CN3665223-A1,"Department of Agriculture, Water and the Environment",Temporary personnel services,10-Mar-2020 to 10-Mar-2021,"$120,000.00"
35607821072,CN3710686,"Department of Agriculture, Water and the Environment",Temporary personnel services,4-Aug-2020 to 16-Aug-2021,"$130,000.00"
35607821072,CN3709827,Department of Health,Temporary personnel services,21-Aug-2020 to 20-Aug-2021,"$142,642.50"
35607821072,CN3709530,Department of Defence,Temporary personnel services,4-Aug-2020 to 31-Mar-2022,"$170,499.98"
35607821072,CN3691405-A1,"Department of Education, Skills and Employment",Temporary personnel services,15-Jun-2020 to 9-Oct-2020,"$72,600.00"
35607821072,CN3708848,"Department of Agriculture, Water and the Environment",Personnel recruitment,17-Aug-2020 to 20-Aug-2021,"$141,000.00"
35607821072,CN3687936-A1,NDIS Quality and Safeguards Commission,Temporary personnel services,1-Jul-2020 to 31-Dec-2020,"$59,757.75"
35607821072,CN3708695,Department of Veterans' Affairs,Temporary personnel services,5-Aug-2019 to 24-Dec-2020,"$85,000.00"
35607821072,CN3707105,NDIS Quality and Safeguards Commission,Temporary personnel services,5-Aug-2020 to 10-Feb-2021,"$72,471.75"
35607821072,CN3706967,NDIS Quality and Safeguards Commission,Temporary personnel services,14-Sep-2020 to 12-Mar-2021,"$71,955.00"
35607821072,CN3665101-A1,National Indigenous Australians Agency,Temporary personnel services,17-Feb-2020 to 31-Jul-2020,"$28,342.20"
35607821072,CN3642298-A1,"Department of Education, Skills and Employment",Personnel recruitment,19-Nov-2019 to 30-Jun-2021,"$267,000.00"
35607821072,CN3705563,Department of Social Services,Temporary personnel services,5-Aug-2020 to 19-Feb-2021,"$66,644.00"
35607821072,CN3542600-A3,Department of Foreign Affairs and Trade,Personnel recruitment,3-Oct-2018 to 30-Jun-2021,"$745,447.78"
35607821072,CN3659542-A1,National Indigenous Australians Agency,Temporary personnel services,1-Feb-2020 to 13-Nov-2020,"$91,265.00"
35607821072,CN3666921-A1,"Department of Agriculture, Water and the Environment",Temporary personnel services,24-Feb-2020 to 30-Jun-2021,"$230,000.00"
35607821072,CN3666922-A1,"Department of Agriculture, Water and the Environment",Temporary personnel services,24-Feb-2020 to 30-Jun-2021,"$180,000.00"
35607821072,CN3664883-A1,Department of Defence,Temporary personnel services,3-Mar-2020 to 9-Mar-2021,"$180,000.00"
35607821072,CN3703492,Department of Health,Temporary personnel services,20-Jul-2020 to 18-Sep-2020,"$20,209.00"
35607821072,CN3702630,National Health and Medical Research Council,Temporary personnel services,13-Jul-2020 to 6-Nov-2020,"$40,000.00"
35607821072,CN3666923-A1,"Department of Agriculture, Water and the Environment",Temporary personnel services,27-Feb-2020 to 30-Jun-2021,"$180,000.00"
35607821072,CN3701982,Department of Health,Temporary personnel services,15-Jul-2020 to 15-Jul-2021,"$114,105.42"
35607821072,CN3701274,Australian Bureau of Statistics,Personnel recruitment,1-Jul-2020 to 30-Jun-2021,"$30,000.00"
35607821072,CN3701247,Australian Digital Health Agency,Personnel recruitment,11-May-2020 to 19-Feb-2021,"$116,943.75"
35607821072,CN3629511-A3,Australian Taxation Office,Temporary personnel services,30-Sep-2019 to 31-Jan-2021,"$140,534.64"
35607821072,CN3657456-A1,National Indigenous Australians Agency,Temporary personnel services,11-Dec-2019 to 13-Nov-2020,"$189,175.00"
35607821072,CN3699543,Department of Health,Temporary personnel services,8-Jul-2020 to 30-Jun-2021,"$133,965.15"
35607821072,CN3594446-A2,"Department of Infrastructure, Transport, Regional Development and Communications",Data services,25-Mar-2019 to 30-Jun-2021,"$780,305.68"
35607821072,CN3697277,National Indigenous Australians Agency,Temporary personnel services,1-Jul-2018 to 30-Sep-2020,"$43,676.40"
35607821072,CN3693268,NDIS Quality and Safeguards Commission,Temporary personnel services,1-Jul-2020 to 31-Dec-2020,"$72,471.75"
35607821072,CN3696837,Department of Health,Temporary personnel services,1-Jul-2020 to 20-Dec-2020,"$87,305.00"
35607821072,CN3695651,Department of Health,Temporary personnel services,1-Jul-2020 to 30-Jun-2021,"$140,686.26"
35607821072,CN3695536,Department of Health,Temporary personnel services,1-Jul-2020 to 24-Dec-2020,"$59,740.05"
35607821072,CN3695535,Department of Health,Temporary personnel services,1-Jul-2020 to 24-Dec-2020,"$55,841.94"
35607821072,CN3695531,Department of Health,Temporary personnel services,1-Jul-2020 to 30-Sep-2020,"$41,070.89"
35607821072,CN3672581-A1,Australian Taxation Office,Temporary personnel services,20-Apr-2020 to 17-Jan-2021,"$251,273.88"
35607821072,CN3695089,Department of Health,Temporary personnel services,1-Jul-2020 to 30-Jun-2021,"$164,059.25"
35607821072,CN3695086,Department of Health,Temporary personnel services,1-Jul-2020 to 30-Sep-2020,"$45,155.37"
35607821072,CN3694706,"Department of Education, Skills and Employment",Computer services,24-Jun-2020 to 30-Jun-2021,"$279,417.61"
35607821072,CN3601919-A1,Department of Health,Temporary personnel services,1-Jul-2019 to 30-Jun-2021,"$194,544.32"
35607821072,CN3694590,Department of Health,Temporary personnel services,1-Jul-2020 to 30-Jun-2021,"$117,965.35"
35607821072,CN3694580,Department of Health,Personnel recruitment,1-Jul-2020 to 30-Jun-2021,"$164,059.25"
35607821072,CN3694575,Department of Health,Temporary personnel services,26-Jun-2020 to 8-Feb-2021,"$85,250.55"
35607821072,CN3694576,Department of Health,Temporary personnel services,1-Jul-2020 to 30-Jun-2021,"$145,413.84"
35607821072,CN3693382,Department of Health,Temporary personnel services,1-Jul-2020 to 30-Jun-2021,"$164,752.08"
35607821072,CN3693347,Department of Health,Temporary personnel services,26-Jun-2020 to 29-Jan-2021,"$98,302.71"
35607821072,CN3692703,Department of Veterans' Affairs,Temporary personnel services,1-Jul-2020 to 30-Jun-2021,"$137,000.00"
35607821072,CN3692472,Department of Health,Temporary personnel services,1-Jul-2020 to 30-Jun-2021,"$126,194.00"
35607821072,CN3692471,Department of Health,Temporary personnel services,1-Jul-2020 to 30-Sep-2020,"$36,997.00"
35607821072,CN3692469,Department of Health,Temporary personnel services,1-Jul-2020 to 30-Jun-2021,"$126,194.00"
35607821072,CN3692470,Department of Health,Temporary personnel services,1-Jul-2020 to 30-Sep-2020,"$32,698.00"
35607821072,CN3685475,Department of Social Services,Temporary personnel services,2-Jun-2020 to 2-May-2021,"$153,524.80"
35607821072,CN3632583-A2,"Department of Industry, Science, Energy and Resources",Personnel recruitment,1-Oct-2019 to 30-Jun-2021,"$695,447.00"
35607821072,CN3652944-A1,Department of Social Services,Temporary personnel services,5-Feb-2020 to 30-Sep-2020,"$128,647.00"
35607821072,CN3529121-A2,Department of Foreign Affairs and Trade,Education and Training Services,23-Jul-2018 to 30-Jun-2021,"$65,538.00"
35607821072,CN3677483-A1,"Department of Industry, Science, Energy and Resources",Personnel recruitment,30-Apr-2020 to 23-Dec-2020,"$128,189.20"
35607821072,CN3689847,"Department of Infrastructure, Transport, Regional Development and Communications",Personnel recruitment,30-Jun-2020 to 24-Dec-2020,"$58,000.00"
35607821072,CN3596152-A1,NDIS Quality and Safeguards Commission,Temporary personnel services,6-Jun-2019 to 15-Jun-2021,"$251,160.00"
35607821072,CN3674297-A1,NDIS Quality and Safeguards Commission,Temporary personnel services,27-Apr-2020 to 27-Oct-2020,"$68,289.00"
35607821072,CN3668689-A1,"Department of Agriculture, Water and the Environment",Temporary personnel services,1-Apr-2020 to 30-Jun-2021,"$198,823.10"
35607821072,CN3688654,"Department of Agriculture, Water and the Environment",Personnel recruitment,8-Jun-2020 to 30-Jun-2021,"$298,000.00"
35607821072,CN3655033-A1,Department of Social Services,Temporary personnel services,3-Feb-2020 to 3-Feb-2021,"$156,180.70"
35607821072,CN3634064-A1,NDIS Quality and Safeguards Commission,Temporary personnel services,29-Oct-2019 to 29-Oct-2021,"$272,191.00"
35607821072,CN3488008-A6,"Department of Agriculture, Water and the Environment",Temporary personnel services,5-Mar-2018 to 30-Jun-2021,"$355,909.00"
35607821072,CN3639580-A1,NDIS Quality and Safeguards Commission,Temporary personnel services,20-Nov-2019 to 4-Jan-2021,"$177,575.25"
35607821072,CN3648771-A1,Department of Foreign Affairs and Trade,Temporary personnel services,17-Dec-2019 to 30-Dec-2020,"$204,633.00"
35607821072,CN3687689,Department of Veterans' Affairs,Temporary personnel services,28-May-2020 to 24-Dec-2020,"$104,856.23"
35607821072,CN3687573,"Department of Industry, Science, Energy and Resources",Temporary personnel services,1-Jul-2020 to 30-Jun-2021,"$191,900.00"
35607821072,CN3638768-A1,NDIS Quality and Safeguards Commission,Temporary personnel services,19-Nov-2019 to 30-Dec-2020,"$156,093.00"
35607821072,CN3687236,Department of Defence,Business administration services,25-May-2020 to 25-Nov-2020,"$154,980.00"
35607821072,CN3686995,"Department of Industry, Science, Energy and Resources",Temporary personnel services,18-May-2020 to 13-Nov-2020,"$76,752.00"
35607821072,CN3685926-A1,"Department of Agriculture, Water and the Environment",Temporary personnel services,2-Mar-2020 to 31-Dec-2020,"$161,000.00"
35607821072,CN3663767-A1,"Department of Industry, Science, Energy and Resources",Temporary personnel services,16-Mar-2020 to 31-Dec-2020,"$269,000.00"
35607821072,CN3617531-A1,Department of Defence,Personnel recruitment,1-Aug-2019 to 1-Aug-2020,"$520,000.01"
35607821072,CN3684654,"Department of Agriculture, Water and the Environment",Personnel recruitment,1-Jun-2020 to 30-Jun-2021,"$151,000.00"
35607821072,CN3610294-A1,Department of Health,Temporary personnel services,15-Jul-2019 to 30-Jun-2021,"$269,037.46"
35607821072,CN3681909,Department of Health,Personnel recruitment,18-May-2020 to 31-Dec-2020,"$96,000.00"
35607821072,CN3681884,Department of Health,Temporary personnel services,20-May-2020 to 17-May-2021,"$168,956.00"
35607821072,CN3681669,Department of the Prime Minister and Cabinet,Temporary personnel services,4-May-2020 to 6-Nov-2020,"$99,760.00"
35607821072,CN3680593,NDIS Quality and Safeguards Commission,Temporary personnel services,11-Jun-2020 to 11-Dec-2020,"$66,436.00"
35607821072,CN3670351-A1,Department of Foreign Affairs and Trade,Project administration or planning,10-Mar-2020 to 30-Jun-2021,"$230,287.20"
35607821072,CN3613043-A1,"Department of Education, Skills and Employment",Personnel recruitment,17-Jun-2019 to 31-Dec-2020,"$150,000.00"
35607821072,CN3640539-A1,Department of Health,Temporary personnel services,13-Nov-2019 to 13-Nov-2020,"$146,176.06"
35607821072,CN3678737,Department of Health,Temporary personnel services,11-May-2020 to 30-Jun-2020,"$16,854.00"
35607821072,CN3619313-A2,"Department of Education, Skills and Employment",Personnel recruitment,26-Jul-2019 to 31-Dec-2020,"$169,000.00"
35607821072,CN3676040,"Department of Education, Skills and Employment",Temporary personnel services,20-Apr-2020 to 9-Oct-2020,"$70,000.00"
35607821072,CN3675324,Department of Health,Temporary personnel services,1-Jul-2020 to 30-Jun-2022,"$384,560.00"
35607821072,CN3580419-A1,Department of Foreign Affairs and Trade,Personnel recruitment,23-Apr-2019 to 31-Oct-2020,"$284,143.20"
35607821072,CN3646908-A2,Department of Health,Personnel recruitment,12-Dec-2019 to 30-Jun-2020,"$113,530.86"
35607821072,CN3636231-A1,Department of Health,Temporary personnel services,24-Oct-2019 to 24-Apr-2020,"$171,573.93"
35607821072,CN3674391,Department of Health,Temporary personnel services,27-Apr-2020 to 26-Apr-2022,"$223,750.56"
35607821072,CN3674392,Department of Health,Temporary personnel services,27-Apr-2020 to 26-Apr-2022,"$223,750.56"
35607821072,CN3632717-A1,NDIS Quality and Safeguards Commission,Temporary personnel services,21-Oct-2019 to 21-Oct-2020,"$99,592.36"
35607821072,CN3674011,Department of Social Services,Personnel recruitment,8-Jun-2020 to 11-Jun-2021,"$207,967.50"
35607821072,CN3674121,Department of Foreign Affairs and Trade,Employment services,19-Apr-2020 to 18-Oct-2020,"$156,296.40"
35607821072,CN3673810,"Department of Education, Skills and Employment",Temporary personnel services,7-Apr-2020 to 7-Apr-2021,"$324,000.00"
35607821072,CN3673041,Department of Health,Temporary personnel services,14-Apr-2020 to 30-Jun-2020,"$24,862.02"
35607821072,CN3672953,Department of Veterans' Affairs,Temporary personnel services,2-Sep-2019 to 30-Jun-2020,"$10,527.36"
35607821072,CN3672224,"Department of Infrastructure, Transport, Regional Development and Communications",Personnel recruitment,31-Mar-2020 to 30-Jun-2020,"$30,000.00"
35607821072,CN3672106,"Department of Agriculture, Water and the Environment",Personnel recruitment,20-Apr-2020 to 30-Jun-2021,"$153,000.00"
35607821072,CN3655431-A1,Australian Competition and Consumer Commission,Temporary personnel services,16-Jan-2020 to 16-Jul-2020,"$79,000.00"
35607821072,CN3607695-A1,"Department of Education, Skills and Employment",Personnel recruitment,28-Jun-2019 to 30-Jun-2020,"$250,000.00"
35607821072,CN3580932-A1,"Department of Education, Skills and Employment",Personnel recruitment,27-Mar-2019 to 27-Mar-2020,"$201,937.81"
35607821072,CN3670060,Department of Health,Temporary personnel services,1-Apr-2020 to 30-Jun-2020,"$28,567.00"
35607821072,CN3668674,Department of Health,Temporary personnel services,1-Apr-2020 to 30-Jun-2020,"$42,636.00"
35607821072,CN3668670,Department of Health,Temporary personnel services,1-Apr-2020 to 31-Mar-2021,"$133,760.00"
35607821072,CN3603976-A1,Department of Social Services,Temporary personnel services,1-Jul-2019 to 30-Jun-2021,"$500,000.00"
35607821072,CN3667874,Department of Health,Temporary personnel services,23-Mar-2020 to 23-Mar-2021,"$164,723.46"
35607821072,CN3665912,"Department of Education, Skills and Employment",Temporary personnel services,12-Mar-2020 to 30-Jun-2020,"$60,000.00"
35607821072,CN3665418,Department of Health,Temporary personnel services,18-Mar-2020 to 18-Mar-2022,"$275,122.23"
35607821072,CN3665364,National Health and Medical Research Council,Temporary personnel services,1-Feb-2020 to 30-Apr-2020,"$39,000.00"
35607821072,CN3662320,Australian Transaction Reports and Analysis Centre,Personnel recruitment,16-Mar-2020 to 15-Mar-2021,"$86,298.24"
35607821072,CN3664524,Department of Health,Temporary personnel services,10-Mar-2020 to 10-Mar-2021,"$101,522.52"
35607821072,CN3664521,Department of Health,Temporary personnel services,3-Mar-2020 to 1-Mar-2021,"$152,973.56"
35607821072,CN3662595,NDIS Quality and Safeguards Commission,Temporary personnel services,9-Mar-2020 to 30-Jun-2020,"$65,120.63"
35607821072,CN3663394,Department of Health,Temporary personnel services,2-Mar-2020 to 1-Mar-2021,"$377,571.40"
35607821072,CN3534164-A2,Services Australia,Temporary personnel services,18-Jul-2018 to 28-Feb-2021,"$334,101.17"
35607821072,CN3662126,Department of Foreign Affairs and Trade,Personnel recruitment,10-Feb-2020 to 30-Jun-2020,"$130,000.00"
35607821072,CN3661603,"Department of Infrastructure, Transport, Regional Development and Communications",Personnel recruitment,31-Mar-2020 to 30-Jun-2020,"$49,000.00"
35607821072,CN3661588,Department of Veterans' Affairs,Temporary personnel services,17-Jun-2019 to 30-Jun-2020,"$49,000.00"
35607821072,CN3620911-A1,Department of Health,Temporary personnel services,19-Aug-2019 to 20-Aug-2020,"$141,384.38"
35607821072,CN3660925,Department of Health,Temporary personnel services,24-Feb-2020 to 24-Feb-2022,"$351,093.60"
35607821072,CN3660924,Department of Health,Temporary personnel services,24-Feb-2020 to 24-Feb-2022,"$324,086.40"
35607821072,CN3620438-A1,Department of Health,Temporary personnel services,19-Aug-2019 to 30-Jun-2020,"$141,476.20"
35607821072,CN3659822,National Health and Medical Research Council,Temporary personnel services,6-Jan-2020 to 5-Jan-2021,"$185,000.00"
35607821072,CN3620473-A1,"Department of Infrastructure, Transport, Regional Development and Communications",Human resources services,8-Aug-2019 to 28-Feb-2020,"$100,000.00"
35607821072,CN3659511,Department of Health,Temporary personnel services,10-Feb-2020 to 10-Feb-2020,"$187,510.40"
35607821072,CN3632237-A1,Department of Agriculture,Human resources services,18-Sep-2019 to 21-Feb-2020,"$30,468.62"
35607821072,CN3657501,Department of Health,Temporary personnel services,10-Feb-2020 to 10-Feb-2021,"$116,743.03"
35607821072,CN3657156,"Department of Agriculture, Water and the Environment",Temporary personnel services,3-Jan-2020 to 30-Jun-2020,"$65,700.00"
35607821072,CN3656563,Department of Health,Temporary personnel services,4-Feb-2020 to 30-Jun-2020,"$68,417.25"
35607821072,CN3609442-A1,Department of Health,Temporary personnel services,3-Jul-2019 to 30-Jun-2020,"$163,395.04"
35607821072,CN3655030,Department of Health,Personnel recruitment,28-Jan-2020 to 24-Jul-2020,"$104,396.00"
35607821072,CN3655029,Department of Health,Temporary personnel services,28-Jan-2020 to 27-Jan-2021,"$146,425.00"
35607821072,CN3655018,Department of Health,Temporary personnel services,12-Dec-2019 to 12-Mar-2020,"$30,088.00"
35607821072,CN3654285,Department of Health,Temporary personnel services,20-Jan-2020 to 19-Jan-2021,"$177,420.00"
